colour	x	y	group	showSelectedlegendcolour	PANEL
#A58AFF	63.3861219512195	5.073	506	South Asia	3
#A58AFF	64.2990731707317	4.704	506	South Asia	3
#A58AFF	65.2537317073171	4.345	506	South Asia	3
#A58AFF	53.9567317073171	5.194	507	South Asia	3
#A58AFF	54.5807073170732	5.104	507	South Asia	3
#A58AFF	55.2424878048781	5.01	507	South Asia	3
#A58AFF	55.9456829268293	4.912	507	South Asia	3
#A58AFF	56.6893658536585	4.809	507	South Asia	3
#A58AFF	57.4686341463415	4.701	507	South Asia	3
#A58AFF	60.7671951219512	6.024	508	South Asia	3
#A58AFF	61.0333414634146	5.899	508	South Asia	3
#A58AFF	61.2950243902439	5.767	508	South Asia	3
#A58AFF	61.5517317073171	5.634	508	South Asia	3
#A58AFF	61.8019756097561	5.499	508	South Asia	3
#A58AFF	62.0457317073171	5.359	508	South Asia	3
#A58AFF	69.6786829268293	2.488	509	South Asia	3
#A58AFF	69.7313902439024	2.435	509	South Asia	3
#A58AFF	69.6991219512195	2.385	509	South Asia	3
#A58AFF	69.5779756097561	2.337	509	South Asia	3
#A58AFF	69.3952682926829	2.289	509	South Asia	3
#A58AFF	69.2288536585366	2.245	509	South Asia	3
#FB61D7	37.0114146341463	7.301	510	Sub-Saharan Africa	1
#FB61D7	37.4192926829268	7.264	510	Sub-Saharan Africa	1
#FB61D7	37.8262195121951	7.232	510	Sub-Saharan Africa	1
#FB61D7	38.2276585365854	7.208	510	Sub-Saharan Africa	1
#FB61D7	38.6156585365854	7.192	510	Sub-Saharan Africa	1
#FB61D7	38.979243902439	7.185	510	Sub-Saharan Africa	1
#FB61D7	39.7900975609756	6.748	511	Sub-Saharan Africa	1
#FB61D7	40.4805609756098	6.786	511	Sub-Saharan Africa	1
#FB61D7	41.1709024390244	6.823	511	Sub-Saharan Africa	1
#FB61D7	41.8348780487805	6.86	511	Sub-Saharan Africa	1
#FB61D7	42.4575853658537	6.896	511	Sub-Saharan Africa	1
#FB61D7	43.0276097560976	6.929	511	Sub-Saharan Africa	1
#FB61D7	54.4444634146342	6.641	512	Sub-Saharan Africa	1
#FB61D7	55.0094146341463	6.611	512	Sub-Saharan Africa	1
#FB61D7	55.6137317073171	6.579	512	Sub-Saharan Africa	1
#FB61D7	56.246	6.546	512	Sub-Saharan Africa	1
#FB61D7	56.8957317073171	6.512	512	Sub-Saharan Africa	1
#FB61D7	57.5469756097561	6.477	512	Sub-Saharan Africa	1
#FB61D7	40.9011219512195	6.624	513	Sub-Saharan Africa	1
#FB61D7	41.4385609756098	6.658	513	Sub-Saharan Africa	1
#FB61D7	41.9839756097561	6.7	513	Sub-Saharan Africa	1
#FB61D7	42.5334146341463	6.75	513	Sub-Saharan Africa	1
#FB61D7	43.0833658536585	6.807	513	Sub-Saharan Africa	1
#FB61D7	43.6348048780488	6.868	513	Sub-Saharan Africa	1
#FB61D7	43.7059268292683	6.802	514	Sub-Saharan Africa	1
#FB61D7	43.8344390243903	6.805	514	Sub-Saharan Africa	1
#FB61D7	43.9979756097561	6.811	514	Sub-Saharan Africa	1
#FB61D7	44.2140243902439	6.817	514	Sub-Saharan Africa	1
#FB61D7	44.4880487804878	6.823	514	Sub-Saharan Africa	1
#FB61D7	44.822	6.823	514	Sub-Saharan Africa	1
#FB61D7	46.0763902439024	6.208	515	Sub-Saharan Africa	1
#FB61D7	46.599	6.247	515	Sub-Saharan Africa	1
#FB61D7	47.1336829268293	6.283	515	Sub-Saharan Africa	1
#FB61D7	47.6740487804878	6.315	515	Sub-Saharan Africa	1
#FB61D7	48.2146097560976	6.343	515	Sub-Saharan Africa	1
#FB61D7	48.7498780487805	6.366	515	Sub-Saharan Africa	1
#FB61D7	52.5990243902439	6.935	516	Sub-Saharan Africa	1
#FB61D7	53.4050975609756	6.913	516	Sub-Saharan Africa	1
#FB61D7	54.2333902439024	6.887	516	Sub-Saharan Africa	1
#FB61D7	55.0495365853659	6.855	516	Sub-Saharan Africa	1
#FB61D7	55.8353414634146	6.818	516	Sub-Saharan Africa	1
#FB61D7	56.578243902439	6.771	516	Sub-Saharan Africa	1
#FB61D7	41.9419268292683	5.954	517	Sub-Saharan Africa	1
#FB61D7	42.7114634146342	5.954	517	Sub-Saharan Africa	1
#FB61D7	43.503	5.953	517	Sub-Saharan Africa	1
#FB61D7	44.2975609756098	5.952	517	Sub-Saharan Africa	1
#FB61D7	45.0796585365854	5.951	517	Sub-Saharan Africa	1
#FB61D7	45.832756097561	5.95	517	Sub-Saharan Africa	1
#FB61D7	43.9302926829268	6.498	518	Sub-Saharan Africa	1
#FB61D7	44.2620731707317	6.538	518	Sub-Saharan Africa	1
#FB61D7	44.5968292682927	6.578	518	Sub-Saharan Africa	1
#FB61D7	44.9415853658537	6.617	518	Sub-Saharan Africa	1
#FB61D7	45.2998780487805	6.652	518	Sub-Saharan Africa	1
#FB61D7	45.678756097561	6.683	518	Sub-Saharan Africa	1
#FB61D7	47.7073170731707	7.061	519	Sub-Saharan Africa	1
#FB61D7	48.1960975609756	7.06	519	Sub-Saharan Africa	1
#FB61D7	48.6736585365854	7.058	519	Sub-Saharan Africa	1
#FB61D7	49.1326829268293	7.055	519	Sub-Saharan Africa	1
#FB61D7	49.5707317073171	7.052	519	Sub-Saharan Africa	1
#FB61D7	49.9868292682927	7.054	519	Sub-Saharan Africa	1
#FB61D7	43.8569024390244	6.214	520	Sub-Saharan Africa	1
#FB61D7	44.1933902439024	6.242	520	Sub-Saharan Africa	1
#FB61D7	44.4953902439024	6.271	520	Sub-Saharan Africa	1
#FB61D7	44.7539024390244	6.301	520	Sub-Saharan Africa	1
#FB61D7	44.9674390243902	6.333	520	Sub-Saharan Africa	1
#FB61D7	45.1399756097561	6.366	520	Sub-Saharan Africa	1
#FB61D7	53.4365853658537	6.259	521	Sub-Saharan Africa	1
#FB61D7	53.7786829268293	6.28	521	Sub-Saharan Africa	1
#FB61D7	54.1023414634146	6.297	521	Sub-Saharan Africa	1
#FB61D7	54.409	6.312	521	Sub-Saharan Africa	1
#FB61D7	54.7000975609756	6.321	521	Sub-Saharan Africa	1
#FB61D7	54.9791707317073	6.325	521	Sub-Saharan Africa	1
#FB61D7	43.9085365853659	7.908	522	Sub-Saharan Africa	1
#FB61D7	44.6926097560976	7.927	522	Sub-Saharan Africa	1
#FB61D7	45.5173902439024	7.937	522	Sub-Saharan Africa	1
#FB61D7	46.3500487804878	7.94	522	Sub-Saharan Africa	1
#FB61D7	47.1681219512195	7.934	522	Sub-Saharan Africa	1
#FB61D7	47.9595609756098	7.917	522	Sub-Saharan Africa	1
#FB61D7	39.7438536585366	5.678	523	Sub-Saharan Africa	1
#FB61D7	40.0468536585366	5.681	523	Sub-Saharan Africa	1
#FB61D7	40.3473658536585	5.68	523	Sub-Saharan Africa	1
#FB61D7	40.6473902439024	5.677	523	Sub-Saharan Africa	1
#FB61D7	40.9469024390244	5.675	523	Sub-Saharan Africa	1
#FB61D7	41.2463658536585	5.674	523	Sub-Saharan Africa	1
#FB61D7	43.317	6.602	524	Sub-Saharan Africa	1
#FB61D7	43.6743658536585	6.569	524	Sub-Saharan Africa	1
#FB61D7	43.9723170731707	6.542	524	Sub-Saharan Africa	1
#FB61D7	44.2003414634146	6.52	524	Sub-Saharan Africa	1
#FB61D7	44.3559024390244	6.505	524	Sub-Saharan Africa	1
#FB61D7	44.4299512195122	6.497	524	Sub-Saharan Africa	1
#FB61D7	42.9285853658537	6.84	525	Sub-Saharan Africa	1
#FB61D7	43.2147317073171	6.825	525	Sub-Saharan Africa	1
#FB61D7	43.4958536585366	6.81	525	Sub-Saharan Africa	1
#FB61D7	43.7659268292683	6.794	525	Sub-Saharan Africa	1
#FB61D7	44.0164634146342	6.78	525	Sub-Saharan Africa	1
#FB61D7	44.217	6.769	525	Sub-Saharan Africa	1
#FB61D7	46.6358780487805	4.704	526	Sub-Saharan Africa	1
#FB61D7	47.4603658536585	4.781	526	Sub-Saharan Africa	1
#FB61D7	48.2733658536585	4.854	526	Sub-Saharan Africa	1
#FB61D7	49.0828780487805	4.919	526	Sub-Saharan Africa	1
#FB61D7	49.8903902439024	4.976	526	Sub-Saharan Africa	1
#FB61D7	50.6999024390244	5.023	526	Sub-Saharan Africa	1
#FB61D7	38.2423658536585	6.093	527	Sub-Saharan Africa	1
#FB61D7	39.2116097560976	6.141	527	Sub-Saharan Africa	1
#FB61D7	40.2113902439024	6.185	527	Sub-Saharan Africa	1
#FB61D7	41.2051707317073	6.226	527	Sub-Saharan Africa	1
#FB61D7	42.1739512195122	6.262	527	Sub-Saharan Africa	1
#FB61D7	43.1097317073171	6.293	527	Sub-Saharan Africa	1
#FB61D7	48.9089512195122	6.95	528	Sub-Saharan Africa	1
#FB61D7	49.3447317073171	6.936	528	Sub-Saharan Africa	1
#FB61D7	49.8064146341463	6.915	528	Sub-Saharan Africa	1
#FB61D7	50.277756097561	6.888	528	Sub-Saharan Africa	1
#FB61D7	50.7479024390244	6.855	528	Sub-Saharan Africa	1
#FB61D7	51.2058536585366	6.815	528	Sub-Saharan Africa	1
#FB61D7	33.9579268292683	6.844	529	Sub-Saharan Africa	1
#FB61D7	34.358512195122	6.852	529	Sub-Saharan Africa	1
#FB61D7	34.8026585365854	6.858	529	Sub-Saharan Africa	1
#FB61D7	35.2765609756098	6.865	529	Sub-Saharan Africa	1
#FB61D7	35.7712682926829	6.872	529	Sub-Saharan Africa	1
#FB61D7	36.2787317073171	6.882	529	Sub-Saharan Africa	1
#FB61D7	37.2088048780488	6.071	530	Sub-Saharan Africa	1
#FB61D7	37.4623170731707	6.489	530	Sub-Saharan Africa	1
#FB61D7	37.7023170731707	6.812	530	Sub-Saharan Africa	1
#FB61D7	37.9318048780488	6.984	530	Sub-Saharan Africa	1
#FB61D7	38.1568048780488	6.993	530	Sub-Saharan Africa	1
#FB61D7	38.3902926829268	6.866	530	Sub-Saharan Africa	1
#FB61D7	52.2365853658537	8.081	531	Sub-Saharan Africa	1
#FB61D7	52.814243902439	8.051	531	Sub-Saharan Africa	1
#FB61D7	53.3859512195122	8.012	531	Sub-Saharan Africa	1
#FB61D7	53.945756097561	7.963	531	Sub-Saharan Africa	1
#FB61D7	54.4921463414634	7.905	531	Sub-Saharan Africa	1
#FB61D7	55.0311219512195	7.84	531	Sub-Saharan Africa	1
#FB61D7	48.8984634146342	5.808	532	Sub-Saharan Africa	1
#FB61D7	49.1701219512195	5.807	532	Sub-Saharan Africa	1
#FB61D7	49.4942682926829	5.802	532	Sub-Saharan Africa	1
#FB61D7	49.8653902439024	5.794	532	Sub-Saharan Africa	1
#FB61D7	50.2839512195122	5.78	532	Sub-Saharan Africa	1
#FB61D7	50.7529756097561	5.761	532	Sub-Saharan Africa	1
#FB61D7	41.3114146341463	6.695	533	Sub-Saharan Africa	1
#FB61D7	41.6853414634146	6.736	533	Sub-Saharan Africa	1
#FB61D7	42.0617317073171	6.777	533	Sub-Saharan Africa	1
#FB61D7	42.4340487804878	6.815	533	Sub-Saharan Africa	1
#FB61D7	42.7902682926829	6.849	533	Sub-Saharan Africa	1
#FB61D7	43.1158780487805	6.88	533	Sub-Saharan Africa	1
#FB61D7	43.8996097560976	7.325	534	Sub-Saharan Africa	1
#FB61D7	44.2952682926829	7.325	534	Sub-Saharan Africa	1
#FB61D7	44.6895609756098	7.318	534	Sub-Saharan Africa	1
#FB61D7	45.0855853658537	7.3	534	Sub-Saharan Africa	1
#FB61D7	45.4849024390244	7.269	534	Sub-Saharan Africa	1
#FB61D7	45.8969756097561	7.216	534	Sub-Saharan Africa	1
#FB61D7	40.5492195121951	7.309	535	Sub-Saharan Africa	1
#FB61D7	40.9903902439024	7.35	535	Sub-Saharan Africa	1
#FB61D7	41.4235365853659	7.389	535	Sub-Saharan Africa	1
#FB61D7	41.8341707317073	7.425	535	Sub-Saharan Africa	1
#FB61D7	42.2147804878049	7.457	535	Sub-Saharan Africa	1
#FB61D7	42.5688292682927	7.481	535	Sub-Saharan Africa	1
#FB61D7	34.4959512195122	6.901	536	Sub-Saharan Africa	1
#FB61D7	35.0361219512195	6.913	536	Sub-Saharan Africa	1
#FB61D7	35.5683414634146	6.924	536	Sub-Saharan Africa	1
#FB61D7	36.0956341463415	6.937	536	Sub-Saharan Africa	1
#FB61D7	36.6154390243902	6.951	536	Sub-Saharan Africa	1
#FB61D7	37.1268048780488	6.966	536	Sub-Saharan Africa	1
#FB61D7	46.8583170731707	6.784	537	Sub-Saharan Africa	1
#FB61D7	47.5782926829268	6.774	537	Sub-Saharan Africa	1
#FB61D7	48.2968048780488	6.759	537	Sub-Saharan Africa	1
#FB61D7	48.9883658536585	6.739	537	Sub-Saharan Africa	1
#FB61D7	49.6409756097561	6.713	537	Sub-Saharan Africa	1
#FB61D7	50.2526341463415	6.681	537	Sub-Saharan Africa	1
#FB61D7	63.119	3.952	538	Sub-Saharan Africa	1
#FB61D7	63.2572195121951	3.741	538	Sub-Saharan Africa	1
#FB61D7	63.448243902439	3.575	538	Sub-Saharan Africa	1
#FB61D7	63.6997317073171	3.444	538	Sub-Saharan Africa	1
#FB61D7	64.0200731707317	3.341	538	Sub-Saharan Africa	1
#FB61D7	64.4150487804878	3.255	538	Sub-Saharan Africa	1
#FB61D7	39.2158292682927	6.591	539	Sub-Saharan Africa	1
#FB61D7	39.6799756097561	6.586	539	Sub-Saharan Africa	1
#FB61D7	40.1611463414634	6.58	539	Sub-Saharan Africa	1
#FB61D7	40.6478780487805	6.572	539	Sub-Saharan Africa	1
#FB61D7	41.1261463414634	6.564	539	Sub-Saharan Africa	1
#FB61D7	41.575	6.554	539	Sub-Saharan Africa	1
#FB61D7	52.5273170731707	6.459	540	Sub-Saharan Africa	1
#FB61D7	53.0635609756098	6.517	540	Sub-Saharan Africa	1
#FB61D7	53.596243902439	6.57	540	Sub-Saharan Africa	1
#FB61D7	54.1233902439024	6.613	540	Sub-Saharan Africa	1
#FB61D7	54.646	6.642	540	Sub-Saharan Africa	1
#FB61D7	55.1675609756098	6.654	540	Sub-Saharan Africa	1
#FB61D7	38.2870487804878	7.423	541	Sub-Saharan Africa	1
#FB61D7	38.3670487804878	7.46	541	Sub-Saharan Africa	1
#FB61D7	38.4605365853659	7.495	541	Sub-Saharan Africa	1
#FB61D7	38.5650243902439	7.526	541	Sub-Saharan Africa	1
#FB61D7	38.6809756097561	7.554	541	Sub-Saharan Africa	1
#FB61D7	38.8074146341464	7.579	541	Sub-Saharan Africa	1
#FB61D7	42.3694634146342	6.471	542	Sub-Saharan Africa	1
#FB61D7	42.7811219512195	6.522	542	Sub-Saharan Africa	1
#FB61D7	43.1811707317073	6.575	542	Sub-Saharan Africa	1
#FB61D7	43.5619756097561	6.625	542	Sub-Saharan Africa	1
#FB61D7	43.918512195122	6.669	542	Sub-Saharan Africa	1
#FB61D7	44.2473170731707	6.706	542	Sub-Saharan Africa	1
#FB61D7	44.2832926829268	8.143	543	Sub-Saharan Africa	1
#FB61D7	44.3679024390244	8.163	543	Sub-Saharan Africa	1
#FB61D7	44.4476341463415	8.183	543	Sub-Saharan Africa	1
#FB61D7	44.5419268292683	8.203	543	Sub-Saharan Africa	1
#FB61D7	44.6718048780488	8.219	543	Sub-Saharan Africa	1
#FB61D7	44.8971951219512	8.234	543	Sub-Saharan Africa	1
#FB61D7	55.4714634146342	6.468	544	Sub-Saharan Africa	1
#FB61D7	55.8963658536585	6.49	544	Sub-Saharan Africa	1
#FB61D7	56.3463170731707	6.51	544	Sub-Saharan Africa	1
#FB61D7	56.8208048780488	6.525	544	Sub-Saharan Africa	1
#FB61D7	57.3118048780488	6.534	544	Sub-Saharan Africa	1
#FB61D7	57.8001219512195	6.535	544	Sub-Saharan Africa	1
#FB61D7	40.7495365853659	7.375	545	Sub-Saharan Africa	1
#FB61D7	41.1554146341463	7.415	545	Sub-Saharan Africa	1
#FB61D7	41.6312926829268	7.447	545	Sub-Saharan Africa	1
#FB61D7	42.1732195121951	7.474	545	Sub-Saharan Africa	1
#FB61D7	42.7781463414634	7.494	545	Sub-Saharan Africa	1
#FB61D7	43.4430731707317	7.507	545	Sub-Saharan Africa	1
#FB61D7	35.1521951219512	5.872	547	Sub-Saharan Africa	1
#FB61D7	35.7394878048781	5.828	547	Sub-Saharan Africa	1
#FB61D7	36.3916097560976	5.785	547	Sub-Saharan Africa	1
#FB61D7	37.1046829268293	5.747	547	Sub-Saharan Africa	1
#FB61D7	37.8687804878049	5.713	547	Sub-Saharan Africa	1
#FB61D7	38.6890487804878	5.683	547	Sub-Saharan Africa	1
#FB61D7	40.0603170731707	7.183	548	Sub-Saharan Africa	1
#FB61D7	40.4272195121951	7.156	548	Sub-Saharan Africa	1
#FB61D7	40.7501463414634	7.13	548	Sub-Saharan Africa	1
#FB61D7	41.0290731707317	7.106	548	Sub-Saharan Africa	1
#FB61D7	41.2695121951219	7.084	548	Sub-Saharan Africa	1
#FB61D7	41.4879512195122	7.061	548	Sub-Saharan Africa	1
#FB61D7	52.8506829268293	5.576	549	Sub-Saharan Africa	1
#FB61D7	53.1966585365854	5.525	549	Sub-Saharan Africa	1
#FB61D7	53.5346341463415	5.471	549	Sub-Saharan Africa	1
#FB61D7	53.8720487804878	5.408	549	Sub-Saharan Africa	1
#FB61D7	54.2159024390244	5.335	549	Sub-Saharan Africa	1
#FB61D7	54.5791951219512	5.251	549	Sub-Saharan Africa	1
#FB61D7	45.1552926829268	6.606	551	Sub-Saharan Africa	1
#FB61D7	45.5543902439024	6.606	551	Sub-Saharan Africa	1
#FB61D7	45.9584878048781	6.603	551	Sub-Saharan Africa	1
#FB61D7	46.3695853658537	6.597	551	Sub-Saharan Africa	1
#FB61D7	46.7866829268293	6.587	551	Sub-Saharan Africa	1
#FB61D7	47.2092682926829	6.573	551	Sub-Saharan Africa	1
#FB61D7	47.9616341463415	6.875	552	Sub-Saharan Africa	1
#FB61D7	48.5470975609756	6.876	552	Sub-Saharan Africa	1
#FB61D7	49.1506341463415	6.87	552	Sub-Saharan Africa	1
#FB61D7	49.7592195121951	6.858	552	Sub-Saharan Africa	1
#FB61D7	50.3673902439024	6.84	552	Sub-Saharan Africa	1
#FB61D7	50.9770731707317	6.817	552	Sub-Saharan Africa	1
#FB61D7	46.684	6.771	553	Sub-Saharan Africa	1
#FB61D7	47.082	6.765	553	Sub-Saharan Africa	1
#FB61D7	47.5044634146342	6.761	553	Sub-Saharan Africa	1
#FB61D7	47.9453902439024	6.758	553	Sub-Saharan Africa	1
#FB61D7	48.3938048780488	6.755	553	Sub-Saharan Africa	1
#FB61D7	48.835243902439	6.751	553	Sub-Saharan Africa	1
#FB61D7	45.2925609756098	7.084	554	Sub-Saharan Africa	1
#FB61D7	45.8383658536585	7.136	554	Sub-Saharan Africa	1
#FB61D7	46.3570975609756	7.182	554	Sub-Saharan Africa	1
#FB61D7	46.8437804878049	7.222	554	Sub-Saharan Africa	1
#FB61D7	47.2973902439024	7.254	554	Sub-Saharan Africa	1
#FB61D7	47.7214146341463	7.276	554	Sub-Saharan Africa	1
#FB61D7	49.8633902439024	7.115	555	Sub-Saharan Africa	1
#FB61D7	50.3689756097561	7.111	555	Sub-Saharan Africa	1
#FB61D7	50.7375609756098	7.107	555	Sub-Saharan Africa	1
#FB61D7	50.9521463414634	7.103	555	Sub-Saharan Africa	1
#FB61D7	51.0112195121951	7.1	555	Sub-Saharan Africa	1
#FB61D7	50.9377804878049	7.099	555	Sub-Saharan Africa	1
#FB61D7	49.0147317073171	7.437	556	Sub-Saharan Africa	1
#FB61D7	49.4778292682927	7.443	556	Sub-Saharan Africa	1
#FB61D7	49.9254146341464	7.446	556	Sub-Saharan Africa	1
#FB61D7	50.3410243902439	7.447	556	Sub-Saharan Africa	1
#FB61D7	50.7141707317073	7.444	556	Sub-Saharan Africa	1
#FB61D7	51.0413658536585	7.435	556	Sub-Saharan Africa	1
#FB61D7	54.9026585365854	7.417	557	Sub-Saharan Africa	1
#FB61D7	55.2354146341463	7.419	557	Sub-Saharan Africa	1
#FB61D7	55.5791951219512	7.42	557	Sub-Saharan Africa	1
#FB61D7	55.9379756097561	7.417	557	Sub-Saharan Africa	1
#FB61D7	56.3142682926829	7.41	557	Sub-Saharan Africa	1
#FB61D7	56.7170243902439	7.395	557	Sub-Saharan Africa	1
#FB61D7	40.1618048780488	7.2	558	Sub-Saharan Africa	2
#FB61D7	40.2902195121951	7.201	558	Sub-Saharan Africa	2
#FB61D7	40.4100487804878	7.203	558	Sub-Saharan Africa	2
#FB61D7	40.5297804878049	7.205	558	Sub-Saharan Africa	2
#FB61D7	40.655487804878	7.207	558	Sub-Saharan Africa	2
#FB61D7	40.7803414634146	7.208	558	Sub-Saharan Africa	2
#FB61D7	45.2471219512195	7.025	559	Sub-Saharan Africa	2
#FB61D7	45.5922682926829	7.025	559	Sub-Saharan Africa	2
#FB61D7	45.9059024390244	7.021	559	Sub-Saharan Africa	2
#FB61D7	46.1964634146342	7.01	559	Sub-Saharan Africa	2
#FB61D7	46.4748536585366	6.994	559	Sub-Saharan Africa	2
#FB61D7	46.7579756097561	6.972	559	Sub-Saharan Africa	2
#FB61D7	60.4592195121951	6.217	560	Sub-Saharan Africa	2
#FB61D7	60.9659512195122	6.125	560	Sub-Saharan Africa	2
#FB61D7	61.4692682926829	6.012	560	Sub-Saharan Africa	2
#FB61D7	61.9666585365854	5.88	560	Sub-Saharan Africa	2
#FB61D7	62.4456341463415	5.731	560	Sub-Saharan Africa	2
#FB61D7	62.9001463414634	5.567	560	Sub-Saharan Africa	2
#FB61D7	46.3316097560976	7.069	561	Sub-Saharan Africa	2
#FB61D7	46.7850487804878	7.074	561	Sub-Saharan Africa	2
#FB61D7	47.1799512195122	7.07	561	Sub-Saharan Africa	2
#FB61D7	47.5113414634146	7.059	561	Sub-Saharan Africa	2
#FB61D7	47.7782195121951	7.043	561	Sub-Saharan Africa	2
#FB61D7	47.9815853658537	7.022	561	Sub-Saharan Africa	2
#FB61D7	46.8593170731707	6.651	562	Sub-Saharan Africa	2
#FB61D7	47.225512195122	6.597	562	Sub-Saharan Africa	2
#FB61D7	47.5598048780488	6.549	562	Sub-Saharan Africa	2
#FB61D7	47.8462926829268	6.514	562	Sub-Saharan Africa	2
#FB61D7	48.062512195122	6.491	562	Sub-Saharan Africa	2
#FB61D7	48.1605609756098	6.483	562	Sub-Saharan Africa	2
#FB61D7	51.1865365853659	6.431	563	Sub-Saharan Africa	2
#FB61D7	51.5930731707317	6.425	563	Sub-Saharan Africa	2
#FB61D7	51.9681219512195	6.407	563	Sub-Saharan Africa	2
#FB61D7	52.3071951219512	6.377	563	Sub-Saharan Africa	2
#FB61D7	52.6052926829268	6.335	563	Sub-Saharan Africa	2
#FB61D7	52.8563902439024	6.282	563	Sub-Saharan Africa	2
#FB61D7	59.8433414634146	6.375	564	Sub-Saharan Africa	2
#FB61D7	60.4391951219512	6.274	564	Sub-Saharan Africa	2
#FB61D7	61.0173170731707	6.174	564	Sub-Saharan Africa	2
#FB61D7	61.5797073170732	6.075	564	Sub-Saharan Africa	2
#FB61D7	62.126512195122	5.979	564	Sub-Saharan Africa	2
#FB61D7	62.6583170731707	5.883	564	Sub-Saharan Africa	2
#FB61D7	48.8095365853659	5.954	565	Sub-Saharan Africa	2
#FB61D7	49.1763414634146	5.955	565	Sub-Saharan Africa	2
#FB61D7	49.4568292682927	5.956	565	Sub-Saharan Africa	2
#FB61D7	49.6525365853659	5.955	565	Sub-Saharan Africa	2
#FB61D7	49.7640243902439	5.952	565	Sub-Saharan Africa	2
#FB61D7	49.7922926829268	5.944	565	Sub-Saharan Africa	2
#FB61D7	47.8966829268293	6.759	566	Sub-Saharan Africa	2
#FB61D7	48.365756097561	6.759	566	Sub-Saharan Africa	2
#FB61D7	48.8228048780488	6.756	566	Sub-Saharan Africa	2
#FB61D7	49.2557804878049	6.749	566	Sub-Saharan Africa	2
#FB61D7	49.6501951219512	6.74	566	Sub-Saharan Africa	2
#FB61D7	49.9915609756098	6.73	566	Sub-Saharan Africa	2
#FB61D7	51.9551707317073	7.129	567	Sub-Saharan Africa	2
#FB61D7	52.3626585365854	7.102	567	Sub-Saharan Africa	2
#FB61D7	52.7775853658537	7.033	567	Sub-Saharan Africa	2
#FB61D7	53.196	6.921	567	Sub-Saharan Africa	2
#FB61D7	53.6109268292683	6.766	567	Sub-Saharan Africa	2
#FB61D7	54.0149024390244	6.576	567	Sub-Saharan Africa	2
#FB61D7	45.8246829268293	6.585	568	Sub-Saharan Africa	2
#FB61D7	45.9631951219512	6.638	568	Sub-Saharan Africa	2
#FB61D7	46.0901951219512	6.693	568	Sub-Saharan Africa	2
#FB61D7	46.2006829268293	6.748	568	Sub-Saharan Africa	2
#FB61D7	46.2936585365854	6.802	568	Sub-Saharan Africa	2
#FB61D7	46.3786585365854	6.856	568	Sub-Saharan Africa	2
#FB61D7	56.2368292682927	6.178	569	Sub-Saharan Africa	2
#FB61D7	56.4593414634146	6.112	569	Sub-Saharan Africa	2
#FB61D7	56.6682926829268	6.036	569	Sub-Saharan Africa	2
#FB61D7	56.8532195121951	5.952	569	Sub-Saharan Africa	2
#FB61D7	57.0031219512195	5.864	569	Sub-Saharan Africa	2
#FB61D7	57.0941219512195	5.774	569	Sub-Saharan Africa	2
#FB61D7	51.404243902439	7.608	570	Sub-Saharan Africa	2
#FB61D7	51.9206585365854	7.501	570	Sub-Saharan Africa	2
#FB61D7	52.3520975609756	7.382	570	Sub-Saharan Africa	2
#FB61D7	52.6931707317073	7.253	570	Sub-Saharan Africa	2
#FB61D7	52.9404146341463	7.117	570	Sub-Saharan Africa	2
#FB61D7	53.0898536585366	6.977	570	Sub-Saharan Africa	2
#FB61D7	42.8141707317073	5.728	571	Sub-Saharan Africa	2
#FB61D7	43.1603902439024	5.751	571	Sub-Saharan Africa	2
#FB61D7	43.5227073170732	5.776	571	Sub-Saharan Africa	2
#FB61D7	43.9001707317073	5.802	571	Sub-Saharan Africa	2
#FB61D7	44.289756097561	5.826	571	Sub-Saharan Africa	2
#FB61D7	44.6929268292683	5.848	571	Sub-Saharan Africa	2
#FB61D7	43.9783658536585	6.513	572	Sub-Saharan Africa	2
#FB61D7	43.9432926829268	6.509	572	Sub-Saharan Africa	2
#FB61D7	44.0036097560976	6.499	572	Sub-Saharan Africa	2
#FB61D7	44.1779024390244	6.481	572	Sub-Saharan Africa	2
#FB61D7	44.4786829268293	6.456	572	Sub-Saharan Africa	2
#FB61D7	44.9069756097561	6.423	572	Sub-Saharan Africa	2
#FB61D7	43.914243902439	6.837	573	Sub-Saharan Africa	2
#FB61D7	43.7784634146342	6.873	573	Sub-Saharan Africa	2
#FB61D7	43.7421463414634	6.912	573	Sub-Saharan Africa	2
#FB61D7	43.842243902439	6.95	573	Sub-Saharan Africa	2
#FB61D7	44.0902682926829	6.984	573	Sub-Saharan Africa	2
#FB61D7	44.4752195121951	7.014	573	Sub-Saharan Africa	2
#FB61D7	54.8438292682927	5.17	574	Sub-Saharan Africa	2
#FB61D7	55.6982682926829	5.185	574	Sub-Saharan Africa	2
#FB61D7	56.5577073170732	5.195	574	Sub-Saharan Africa	2
#FB61D7	57.4076341463415	5.197	574	Sub-Saharan Africa	2
#FB61D7	58.2290975609756	5.194	574	Sub-Saharan Africa	2
#FB61D7	58.9950975609756	5.189	574	Sub-Saharan Africa	2
#FB61D7	47.5411707317073	6.337	575	Sub-Saharan Africa	2
#FB61D7	48.3959756097561	6.324	575	Sub-Saharan Africa	2
#FB61D7	49.2307804878049	6.305	575	Sub-Saharan Africa	2
#FB61D7	50.0315853658537	6.28	575	Sub-Saharan Africa	2
#FB61D7	50.7813658536585	6.252	575	Sub-Saharan Africa	2
#FB61D7	51.4521219512195	6.223	575	Sub-Saharan Africa	2
